ID;AgnosDirec;AgnosEmpleo;DeudaExt;DeudaInt;Edad;Ingreso;Ingreso2;Nacionalidad;NivelEdu;VarObj
101875;3;2;781,12;282,33;69;26944,97;24805,1833;N;SupInc;N
101876;11;4;3213,35;649,32;39;54562,29;39424,26273;N;Med;N
101877;3;3;2944,01;987,67;26;33407,94;33217,05306;N;SupInc;N
101878;16;15;2729,40;3188,87;42;102300,01;73365,17497;N;SupCom;N
101879;5;8;14604,38;5553,27;44;66385,29;56770,9828;N;SupCom;S
101880;2;3;1691,23;1229,87;37;45254,88;36749,15836;N;Med;N
101881;14;15;9515,67;1031,70;55;118093,75;94755,38594;N;SupCom;N
101882;3;10;2623,08;673,36;34;55353,38;45501,50788;N;SupInc;N
101883;5;11;1247,43;775,54;39;68974,59;66792,46561;N;SupInc;N
101884;14;17;25695,06;43813,47;35;166469,00;157251,3492;N;SupCom;N
101885;13;21;24056,06;5429,55;47;126976,47;115688,7055;N;SupInc;N
101886;2;1;408,83;51,95;36;9187,25;6705,624963;N;SupCom;N
101887;5;6;3356,82;1597,67;38;61087,82;53706,9587;N;SupInc;N
101888;10;8;8392,36;1641,53;45;132860,74;102860,1906;N;Med;N
101889;6;8;1784,58;1851,46;36;100469,91;95533,5044;N;SupCom;N
101890;3;2;597,70;258,11;25;24346,30;20921,27583;N;Med;N
101891;1;2;833,35;675,04;21;43347,56;36122,63973;N;SupCom;N
101892;4;7;3029,19;439,10;38;54367,79;42577,60291;N;SupInc;N
101893;5;8;845,43;1686,64;53;28020,26;27164,81623;N;SupInc;N
101894;0;1;891,16;98,31;35;22272,89;19149,88528;N;Bas;N
101895;2;12;5010,34;4969,57;30;67379,57;48712,30799;N;SupInc;N
101896;2;2;956,11;427,38;25;37928,23;31693,98868;N;SupCom;N
101897;7;1;1808,27;356,84;32;21310,34;16875,82663;N;Med;N
101898;1;3;809,23;384,02;40;29929,23;27676,68745;N;Med;N
101899;18;17;6151,41;3941,50;49;122318,50;114226,6523;N;SupCom;N
101900;5;5;2505,40;1069,02;40;38925,57;38757,77039;N;Bas;N
101901;1;2;1660,73;1345,06;35;117392,42;88859,95558;N;Med;N
101902;16;3;3565,35;1370,19;46;51836,41;47973,39133;N;SupCom;N
101903;19;27;6236,22;1513,00;51;64118,02;49723,31409;N;SupCom;N
101904;3;1;1111,31;529,43;29;34157,10;30331,01804;N;Posg;N
101905;2;2;4046,79;542,65;23;44336,43;30857,1977;N;SupCom;S
101906;2;4;2120,37;792,10;36;65944,52;58093,84638;N;Med;N
101907;1;1;190,28;18,21;60;6563,72;5804,148215;N;SupCom;N
101908;6;13;2609,88;534,19;34;89691,40;80819,39953;N;Med;N
101909;12;12;9868,05;1018,20;38;26957,53;20412,37273;N;Bas;N
101910;2;10;3492,47;401,64;40;40100,26;39531,25134;N;SupInc;N
101911;11;31;41647,15;5742,85;49;160280,13;111416,3317;N;SupCom;N
101912;9;6;952,04;445,87;52;49161,54;34610,27419;N;Bas;N
101913;9;10;2551,83;1799,51;28;76710,81;66587,38002;N;Bas;N
101914;2;8;556,00;612,51;28;45594,55;41195,57426;N;SupInc;N
101915;1;2;565,27;499,01;28;34147,75;33651,4829;N;Med;S
101916;6;7;2138,00;1370,59;25;62840,34;61179,31795;N;Med;N
101917;5;8;717,97;1694,93;32;94605,27;71454,45746;N;SupInc;N
101918;1;0;414,84;76,23;45;28850,72;23742,72453;N;Med;N
101919;8;4;9156,42;3301,34;40;67533,76;51039,84322;N;Med;S
101920;2;3;681,15;365,94;46;37156,60;27778,84709;N;SupInc;N
101921;2;8;2443,51;780,00;30;39796,42;28865,49602;N;SupCom;N
101922;0;0;523,23;202,94;25;21134,07;17585,32922;N;SupCom;N
101923;1;2;4199,82;455,06;39;32596,01;25062,38216;N;SupCom;N
101924;1;1;1055,98;345,92;24;15325,12;14073,59615;N;SupInc;S
101925;15;6;1831,61;248,96;24;57535,63;39391,52838;N;SupInc;N
101926;4;2;419,27;643,67;39;19547,20;15116,7123;N;Med;N
101927;7;3;7319,67;1034,64;36;59396,07;55136,39162;N;SupCom;N
101928;5;6;1401,56;697,26;33;50677,94;35066,75128;N;Med;N
101929;12;14;2075,95;856,72;55;33808,93;33753,73276;N;SupInc;N
101930;10;19;6192,86;2665,14;37;49439,77;41903,62782;N;Med;N
101931;2;0;1169,56;1684,98;24;57289,77;41154,997;N;SupCom;S
101932;2;5;3192,23;338,70;40;48712,90;48513,58356;N;SupInc;N
101933;4;4;3569,58;650,52;33;48926,58;43806,87477;N;SupCom;N
101934;14;27;2295,48;1141,59;45;81132,52;68749,94677;N;SupCom;N
101935;2;1;1784,34;591,11;24;36611,05;36131,4045;N;Posg;S
101936;7;10;6254,64;2397,21;35;38308,73;34511,34313;N;SupInc;N
101937;9;6;1204,23;220,94;43;52918,70;40463,02227;N;SupCom;N
101938;4;5;1990,20;1033,48;29;81699,11;58319,76581;N;SupCom;N
101939;16;7;1484,58;420,17;33;35669,83;30611,70459;N;SupCom;N
101940;1;1;1416,45;251,72;44;20892,16;20438,61691;N;Med;N
101941;6;1;881,45;667,40;36;12891,09;9234,512743;N;Bas;N
101942;2;2;2795,93;1402,87;40;53294,01;46293,60046;N;Posg;S
101943;6;12;810,01;561,16;43;39243,59;31543,09323;N;SupInc;N
101944;23;34;6576,68;5995,62;57;81452,55;70394,90694;N;SupCom;N
101945;3;8;1058,55;263,04;53;22483,69;19334,58778;N;Med;N
101946;2;3;764,53;388,02;39;22642,91;21799,79914;N;Bas;N
101947;2;3;191,97;118,93;26;25823,25;17314,39853;N;Posg;N
101948;1;2;7104,51;679,70;30;42860,67;33239,78248;N;SupInc;S
101949;3;1;1864,05;459,69;29;21929,53;20521,72295;N;SupInc;S
101950;2;6;604,93;147,74;28;36934,97;30563,22738;N;SupInc;N
101951;8;6;30286,37;3971,00;24;79100,67;69295,66035;N;Med;N
101952;2;3;11620,76;2464,95;34;69152,18;66024,28711;N;SupInc;N
101953;4;3;884,74;619,40;41;54416,21;43853,58595;N;SupCom;N
101954;9;7;11289,00;7746,98;42;87429,21;72494,988;N;SupCom;S
101955;3;4;1391,17;599,97;48;45929,96;44800,12787;N;SupCom;N
101956;8;15;1264,07;1029,47;35;43307,06;31065,05619;N;Posg;N
101957;8;5;1900,65;211,58;50;33285,22;28512,25382;N;SupCom;N
101958;4;3;3969,76;8291,61;34;65772,62;51165,29839;N;SupCom;S
101959;1;1;816,18;200,14;21;15098,62;12367,55211;N;SupInc;S
101960;9;5;250,00;182,48;31;35844,43;24852,67568;N;SupInc;N
101961;2;1;757,24;360,16;27;43530,01;30364,61964;N;Med;N
101962;1;1;772,37;365,29;27;20672,02;19020,49012;N;SupInc;S
101963;7;7;1793,98;1297,14;41;54806,99;51247,11673;N;SupCom;N
101964;7;4;3439,29;3626,14;41;88774,26;71568,95368;N;SupCom;S
101965;1;2;469,02;136,12;53;13630,10;12497,84117;N;Posg;N
101966;3;2;1864,29;795,83;32;23130,32;18325,17009;N;SupInc;S
101967;6;6;5540,26;1246,43;44;29018,84;28733,65031;N;SupInc;N
101968;4;5;657,18;557,86;37;49959,83;47165,7658;N;Med;N
101969;12;11;3406,00;1318,35;29;54507,88;54281,36271;N;Med;N
101970;2;2;939,67;1162,00;39;39369,86;33207,21673;N;SupCom;N
101971;6;6;1849,58;537,74;44;62449,77;54218,22326;N;Med;N
101972;6;3;514,62;163,29;36;38567,67;34077,48899;N;SupCom;N
101973;2;2;2309,94;1223,48;30;35415,65;25850,81746;N;SupInc;N
101974;2;0;229,69;18,78;43;8347,99;7240,876176;N;SupCom;N
101975;3;5;1702,96;681,11;42;26450,20;19091,36628;N;SupCom;N
101976;10;10;1950,68;1675,58;28;42840,71;37609,19851;N;SupCom;N
101977;8;3;943,23;1144,89;22;111696,64;96148,29822;N;Bas;N
101978;2;10;612,75;725,17;41;19103,54;15591,40331;N;SupInc;N
101979;1;2;1224,43;933,16;31;31476,74;26921,77918;N;SupInc;S
101980;0;0;417,90;78,23;27;11713,90;10772,9356;N;Med;N
101981;3;1;1284,15;666,17;32;24120,68;19916,03805;N;Bas;N
101982;3;12;3242,93;1779,13;34;71513,89;51304,73663;N;Med;N
101983;4;4;1265,13;354,47;35;55664,08;43833,60615;N;SupCom;N
101984;12;3;6859,86;1391,12;25;48231,87;39291,83623;N;SupCom;N
101985;2;5;2815,40;1065,17;39;35189,90;24901,35835;N;SupCom;N
101986;4;7;5186,45;2671,51;31;65074,87;48464,98984;N;SupInc;S
101987;4;12;25427,13;11640,76;30;166469,41;142629,7874;N;Bas;N
101988;19;20;8187,86;2438,36;41;61525,22;43898,32182;N;SupInc;N
101989;8;3;416,32;74,79;40;17109,18;15585,38534;N;SupCom;N
101990;10;11;4418,15;15873,40;50;77695,68;68855,77681;N;Med;S
101991;16;12;2011,38;957,95;44;39166,49;37654,59048;N;SupCom;N
101992;8;4;4388,25;952,36;43;23094,70;18535,6954;N;SupCom;S
101993;2;2;1561,83;888,28;31;48284,70;48118,27522;N;SupCom;S
101994;0;0;295,81;112,12;33;25930,83;19692,02175;N;SupCom;N
101995;5;9;15396,84;3299,56;36;74396,71;60871,25126;N;Med;N
101996;4;8;3595,52;1227,64;31;56456,41;37823,4769;N;Med;N
101997;1;7;3642,23;1186,52;40;65441,75;62822,45699;N;Med;N
101998;0;3;2396,50;1850,68;23;41609,10;29693,64612;N;SupCom;S
101999;5;26;7351,90;2320,43;52;84872,44;74939,55663;N;Med;N
102000;17;2;1374,96;297,15;33;37070,03;34359,69475;N;SupCom;N
102001;13;7;2615,19;1597,59;30;59754,19;48780,21436;N;SupInc;N
102002;7;7;1616,19;957,53;38;44445,68;35080,61117;N;Med;N
102003;14;18;11752,29;1500,43;42;89888,68;63808,92326;N;Med;N
102004;2;2;329,34;182,01;24;14081,30;12086,03466;N;Bas;N
102005;4;4;3663,00;1804,14;38;77816,77;60840,65319;N;Med;N
102006;4;4;2249,89;1460,12;25;48253,58;34002,21869;N;SupCom;N
102007;15;11;32159,23;8553,02;48;73760,94;67690,8949;N;SupCom;S
102008;0;2;1083,14;1061,61;27;25976,99;22220,12852;N;Posg;N
102009;3;9;6288,88;1380,48;37;37488,03;32743,29677;N;SupCom;N
102010;0;0;349,80;110,70;30;13728,10;11417,76808;N;SupCom;N
102011;7;3;634,77;426,64;33;25264,42;24559,58628;N;Med;N
102012;16;17;2025,92;1367,95;47;52658,48;46393,59063;N;SupCom;N
102013;3;10;9361,84;4137,31;36;83117,70;57282,70861;N;SupCom;S
102014;6;9;3048,55;1628,86;27;109408,03;78892,83888;N;SupInc;N
102015;7;17;1974,77;499,69;63;79369,42;71274,53809;N;SupInc;N
102016;4;7;976,07;149,62;48;28219,47;19242,43323;N;Med;N
102017;7;10;4702,28;823,92;43;48326,35;38596,66072;N;Med;N
102018;2;3;4212,71;493,27;44;31099,51;22376,76898;N;SupInc;N
102019;3;3;3883,72;3442,98;42;51282,50;37702,9246;N;SupInc;S
102020;5;9;5397,59;717,46;36;52629,35;45015,4786;N;SupCom;N
102021;8;3;850,62;533,10;21;28819,70;25941,41051;N;SupInc;N
102022;19;47;9872,07;2884,25;65;67325,88;57764,03277;N;SupCom;N
102023;4;10;2798,39;1165,40;34;177273,10;174914,0103;N;SupInc;N
102024;1;2;426,67;131,39;30;13650,03;10727,60591;N;Med;N
102025;12;17;7051,46;2217,83;35;67950,88;55352,16794;N;Med;N
102026;1;0;377,19;145,94;27;28916,22;25254,12403;N;Bas;N
102027;7;14;722,38;359,78;32;37615,23;30596,79734;N;Med;N
102028;17;11;2290,03;1131,78;55;52133,28;35334,99955;N;SupInc;N
102029;0;1;410,19;233,74;26;35826,58;34332,19981;N;SupCom;N
102030;2;1;1399,90;100,86;42;21892,23;21382,51992;N;SupInc;N
102031;4;2;2239,75;790,15;34;53612,67;46477,51828;N;Bas;N
102032;1;3;1327,12;788,18;33;46591,90;37835,85197;N;Posg;N
102033;2;7;786,72;669,99;41;54818,09;50237,31858;N;SupCom;N
102034;0;0;114,81;80,77;40;17317,49;11726,22747;N;SupCom;N
102035;1;1;1704,46;230,43;35;31645,46;24475,0703;N;Med;N
102036;0;1;1019,44;333,76;29;73039,57;58996,92183;N;SupInc;N
102037;3;4;2484,14;436,84;38;42765,41;33748,31367;N;SupInc;N
102038;21;12;2934,32;370,11;37;105445,58;76838,73398;N;SupCom;N
102039;3;1;5139,14;1130,37;19;48926,98;33201,93489;N;Bas;N
102040;10;15;1952,97;195,18;53;51580,97;37116,38406;N;SupInc;N
102041;1;1;705,62;128,72;48;21730,34;20155,12402;N;SupCom;N
102042;4;18;90056,72;22671,55;44;292456,56;242354,7609;N;SupCom;N
102043;7;4;2882,94;1277,35;22;51900,31;37407,42822;N;Posg;N
102044;20;11;2574,23;773,77;34;62664,53;47981,16687;N;SupCom;N
102045;5;8;1370,19;1184,26;26;43562,08;34629,10862;N;SupInc;N
102046;2;9;1426,28;1183,70;27;117509,77;87079,43753;N;Med;N
102047;34;12;7364,33;6156,20;57;147946,38;100472,1042;N;SupCom;N
102048;5;37;20449,38;2634,18;55;172437,42;171438,7268;N;SupCom;N
102049;4;2;438,46;585,20;27;54110,23;51628,23496;N;SupInc;N
102050;1;5;7220,77;797,61;31;33663,24;29622,943;N;SupInc;S
102051;10;13;12711,13;5171,97;46;74256,62;67058,53884;N;Med;S
102052;4;3;3828,42;896,81;32;33194,85;31290,50352;N;SupCom;S
102053;2;8;1738,70;816,58;31;80898,78;73543,8934;N;SupInc;N
102054;10;10;2301,24;725,84;30;37107,52;35634,75388;N;SupInc;N
102055;8;6;1586,28;2007,27;26;63506,17;47355,38595;N;SupInc;N
102056;4;12;2474,62;334,78;33;45033,77;35472,55304;N;SupInc;N
102057;3;4;1206,42;317,82;29;22191,01;21717,39531;N;Bas;N
102058;2;1;658,43;103,02;46;7796,68;6080,542567;N;Med;N
102059;2;2;1120,81;483,72;32;62647,99;59530,03692;N;Med;N
102060;3;2;5431,04;1342,56;29;37024,59;29400,23297;N;SupInc;S
102061;18;11;8843,26;29482,31;50;100001,88;83648,61177;N;SupCom;S
102062;2;2;395,57;194,69;35;34907,97;25552,40863;N;Posg;N
102063;5;4;451,48;128,52;40;16113,23;12357,53192;N;SupCom;N
102064;4;13;6319,87;1709,72;37;114373,57;76646,84481;N;SupInc;N
102065;8;7;973,40;306,90;46;50330,35;44326,78101;N;SupCom;N
102066;1;2;1908,20;292,55;25;64063,12;54157,18965;N;SupCom;N
102067;4;3;5561,20;1106,15;33;75723,52;57662,88202;N;SupCom;S
102068;4;1;2532,05;1772,31;35;51636,08;37211,54019;N;SupInc;S
102069;28;21;1481,68;873,58;45;30361,30;22541,90922;N;Med;N
102070;2;2;1500,25;3305,07;30;38983,27;26388,81239;N;SupInc;S
102071;0;1;993,88;180,67;24;14467,71;11982,53493;N;SupCom;N
102072;1;2;1240,50;458,10;26;23534,72;17149,35082;N;SupCom;S
102073;2;0;615,08;32,33;33;18319,23;15799,5597;N;SupInc;N
102074;4;10;1716,98;2601,28;39;84828,52;71424,91246;N;SupCom;N
102075;1;3;454,07;501,52;29;61556,85;42278,47515;N;Bas;N
102076;4;6;7826,70;15365,26;38;148218,39;144596,4088;N;SupInc;S
102077;1;8;432,84;270,70;51;45038,77;32026,32804;N;SupCom;N
102078;5;3;1742,49;3996,17;45;29450,46;29164,15005;N;SupCom;S
102079;4;2;999,42;357,49;39;40103,75;39789,96277;N;SupInc;N
102080;8;5;1109,48;312,11;30;34863,23;34579,40479;N;SupCom;N
102081;1;7;2707,80;2244,65;25;88895,30;60548,23392;N;SupInc;N
102082;3;2;2256,58;830,75;28;17691,24;14646,04301;N;SupCom;S
102083;3;4;2551,49;2230,47;45;34799,74;26097,64123;N;Med;S
102084;3;6;3961,31;1148,18;28;34827,27;30803,71109;N;SupCom;S
102085;19;2;382,79;372,07;20;35657,13;27225,18205;N;SupCom;N
102086;5;6;2008,73;868,65;28;69943,37;66306,40665;N;SupCom;N
102087;3;1;268,45;105,76;33;36577,01;28920,0467;N;Med;N
102088;3;2;611,02;893,51;44;83522,15;77271,11264;N;Med;N
102089;3;12;19130,60;3513,99;43;84261,28;81476,2373;N;SupInc;N
102090;6;8;22581,24;6982,14;30;77477,64;69018,06626;N;SupInc;S
102091;10;1;659,21;331,60;40;31296,11;31284,33413;N;Med;N
102092;2;4;4249,98;1236,02;30;49155,94;33626,27429;N;SupCom;S
102093;32;19;8317,94;1949,15;42;66485,02;61988,12837;N;SupInc;N
102094;2;2;1265,76;1224,89;28;26852,48;25405,99963;N;SupInc;S
102095;48;30;48662,22;12678,17;48;179547,19;177593,9813;N;Med;N
102096;3;5;1957,97;1455,46;38;73741,99;73228,51017;N;Posg;N
102097;0;0;325,47;66,07;43;14638,81;11187,42587;N;SupInc;N
102098;5;5;8704,13;7086,21;42;114780,95;112434,6401;N;Med;S
102099;6;7;4912,15;1262,55;53;107295,72;71857,27628;N;Med;N
102100;3;7;2765,95;621,27;37;43769,44;39945,1544;N;SupCom;N
102101;8;9;6011,37;543,29;44;50789,35;42334,38167;N;SupCom;N
102102;7;6;1191,69;3168,28;39;23484,79;22298,69172;N;SupCom;S
102103;16;22;6460,92;2317,55;42;215007,76;191935,723;N;Med;N
102104;34;29;9445,68;7584,31;47;117231,10;113323,9299;N;SupCom;N
102105;7;10;881,99;84,16;44;32601,83;27859,35714;N;SupInc;N
102106;1;2;1433,00;336,43;41;43022,20;39727,70032;N;Bas;N
102107;23;11;8336,35;2265,11;29;28990,07;21183,31174;N;SupInc;N
102108;5;6;3148,11;528,30;24;30853,06;28234,8576;N;Med;N
102109;2;2;3551,33;3166,07;20;72360,72;56327,00688;N;SupInc;N
102110;5;5;5219,44;1334,22;36;53836,69;47094,03405;N;SupCom;S
102111;3;2;1970,34;633,31;41;31246,30;25537,62631;N;Med;N
102112;20;18;1684,69;3202,85;41;109597,47;84851,11702;N;SupCom;N
102113;9;19;17718,94;17219,14;55;90948,49;83479,74075;N;Med;S
102114;1;1;1231,82;1162,66;33;33696,30;24691,27749;N;SupInc;N
102115;9;6;872,59;670,45;56;17737,30;14037,2853;N;Posg;N
102116;2;5;3841,33;1831,08;27;67302,85;52584,72221;N;SupInc;S
102117;12;23;7422,11;4164,46;56;134912,72;120661,7043;N;Med;N
102118;8;6;13148,68;2497,91;38;108149,78;101637,2376;N;SupCom;S
102119;1;2;3458,17;2856,04;31;46580,39;35548,19249;N;SupInc;S
102120;3;4;668,31;297,94;22;24685,51;22141,29677;N;SupInc;N
102121;4;4;7018,06;7596,00;38;96263,57;93805,231;N;SupCom;S
102122;8;6;14827,58;15132,03;43;90107,21;82084,11206;N;Med;S
102123;16;15;3308,60;4907,08;57;77206,27;69325,29615;N;Posg;N
102124;1;4;890,22;1404,91;26;26876,92;20302,941;N;SupCom;S
102125;3;2;711,62;1004,77;29;35724,76;32286,59033;N;Med;S
102126;9;3;861,06;1652,38;43;45829,03;34189,55807;N;SupCom;N
102127;10;7;789,78;482,56;27;26612,55;21805,32752;N;Bas;N
102128;1;10;21592,92;7503,33;37;183683,24;168403,514;N;Med;S
102129;1;0;2222,16;651,53;25;21804,01;20018,21834;N;SupInc;S
102130;3;2;1349,85;242,36;24;29696,02;24452,09987;N;Bas;N
102131;0;0;858,00;120,77;43;30046,45;22023,38364;N;Med;N
102132;2;2;693,76;594,65;31;63637,13;63222,34844;N;SupCom;N
102133;8;6;9281,48;26296,38;48;83542,29;64814,76895;N;SupInc;S
102134;1;1;7094,30;507,51;58;63210,01;56259,58144;N;Med;N
102135;4;3;284,21;337,58;35;13579,54;9196,435972;N;Med;N
102136;22;21;12344,50;4148,26;44;120312,76;111924,6407;N;SupInc;N
102137;1;2;1490,84;524,08;32;52008,31;35310,74444;N;Med;N
102138;14;13;2855,79;4064,55;35;64129,76;44633,82444;N;Bas;N
102139;2;7;3300,58;9018,42;29;110766,14;89455,65704;N;SupInc;N
102140;2;2;1801,60;1299,81;23;38599,95;32345,9211;N;Bas;S
102141;2;26;6341,06;2236,80;52;185975,15;149707,821;N;SupInc;N
102142;5;4;888,07;258,16;33;26670,45;19483,49588;N;SupInc;N
102143;1;0;2394,79;332,95;40;27263,40;21497,15645;N;SupCom;N
102144;25;9;48829,26;6828,29;37;93160,80;90895,41807;N;SupCom;N
102145;8;2;13136,01;7443,55;20;80097,74;73759,8991;N;SupCom;N
102146;9;9;6670,66;2203,54;27;91901,48;71655,88592;N;SupCom;N
102147;4;2;1674,42;258,81;51;35501,99;35030,88406;N;SupInc;N
102148;7;17;3323,81;836,02;42;96466,88;77575,48484;N;Bas;N
102149;2;1;2139,58;1364,44;29;31200,27;25518,40199;N;SupCom;S
102150;10;5;6795,55;1208,79;43;74067,95;69988,26627;N;Med;N
102151;5;11;2741,70;605,43;30;40344,96;30373,73321;N;Med;N
102152;43;35;8343,95;5403,69;53;110006,25;81440,98812;N;SupInc;N
102153;11;12;3965,17;3334,44;43;82705,88;75680,94783;N;Med;N
102154;13;8;732,12;322,46;49;70534,15;52376,05556;N;Med;N
102155;9;9;5373,35;382,99;52;48041,92;47956,00014;N;Bas;N
102156;2;4;1393,43;332,00;42;62619,73;54919,61084;N;SupCom;N
102157;12;14;3826,14;1201,42;37;133274,36;99167,59891;N;SupInc;N
102158;29;8;2503,43;825,61;42;129304,52;118723,7736;N;SupCom;N
102159;7;4;2203,40;799,92;37;54495,60;48269,83754;N;Posg;N
102160;9;17;21334,82;2996,21;35;61017,46;53532,64464;N;SupInc;N
102161;11;12;866,69;192,05;38;27421,36;25211,22918;N;Med;N
102162;3;2;726,02;409,83;25;23210,65;18871,73621;N;SupInc;N
102163;7;10;1641,85;493,45;51;48196,14;35268,17578;N;SupInc;N
102164;3;7;1457,64;4797,47;42;24297,01;23923,08227;N;Posg;S
102165;10;6;1707,10;1324,26;57;30154,94;21312,2925;N;SupCom;N
102166;4;2;518,56;147,27;41;12877,00;12792,08967;N;SupInc;N
102167;5;2;10238,04;5559,76;38;78744,40;62270,57303;N;SupInc;S
102168;7;1;345,36;184,91;47;25820,23;23930,32003;N;SupCom;N
102169;12;22;2716,98;1891,86;40;112791,14;77512,83701;N;Med;N
102170;6;8;21047,19;11283,83;46;154305,67;152083,7072;N;SupInc;S
102171;19;20;1838,23;2493,86;43;64282,96;45533,86273;N;SupCom;N
102172;33;16;5633,43;4792,12;55;84561,73;57873,49332;N;Med;N
102173;1;3;3953,90;1787,11;32;70564,08;56960,54668;N;SupCom;S
102174;13;6;10250,33;1240,29;39;52222,90;46164,69562;N;Posg;N
102175;8;5;3503,52;947,81;42;68638,89;50152,17452;N;SupInc;N
102176;10;8;13485,90;11577,77;46;78981,11;63755,28035;N;Med;S
102177;4;5;5493,55;5673,50;31;41227,74;33828,26368;N;SupInc;S
102178;2;3;2043,97;307,35;39;20015,33;13563,18789;N;SupInc;N
102179;3;5;5215,04;1312,85;34;82752,79;74442,43196;N;SupInc;N
102180;10;8;6989,02;1314,21;43;104320,65;78709,42502;N;SupCom;N
102181;4;16;3827,58;670,06;44;61517,81;56648,17167;N;Posg;N
102182;2;4;1654,96;816,64;36;40260,14;38391,51264;N;SupCom;N
102183;2;4;2752,32;687,43;30;33912,23;30449,6764;N;SupInc;S
102184;7;4;1231,80;4222,35;46;27894,16;20211,05088;N;SupCom;S
102185;9;16;8213,56;2539,82;36;45844,53;30945,52867;N;SupInc;N
102186;1;1;331,82;112,68;22;22437,96;21896,47185;N;SupInc;N
102187;13;7;4207,22;2942,33;33;96506,91;76626,949;N;Med;N
102188;3;7;989,97;312,38;53;38176,36;29675,51223;N;Posg;N
102189;8;2;1222,82;516,44;50;33425,79;25276,97425;N;Posg;N
102190;8;20;12212,45;1901,02;39;82636,83;61362,04498;N;SupCom;N
102191;2;2;376,34;873,65;31;18439,58;15251,67014;N;SupCom;N
102192;4;2;4285,33;941,61;47;94218,88;86912,59947;N;Med;N
102193;11;22;4931,28;8542,29;51;236606,64;229196,9045;N;SupInc;N
102194;6;14;1859,14;300,03;47;80227,25;77096,97757;N;Med;N
102195;1;3;2254,79;981,65;38;52803,12;39726,2085;N;Med;N
102196;8;23;8018,43;9853,05;47;170972,46;122118,7161;N;Bas;N
102197;10;5;2965,66;747,89;30;25850,46;20532,14684;N;Med;N
102198;6;21;1056,66;2180,27;43;48087,31;34281,84897;N;SupInc;N
102199;4;4;2655,91;8969,44;34;54868,90;53292,9372;N;SupCom;S
102200;0;1;950,01;80,15;38;22516,97;21465,52026;N;SupInc;N
102201;6;7;4412,48;2193,90;42;62762,38;47903,7945;N;SupInc;N
102202;1;5;2413,35;1311,16;24;50846,90;36754,25392;N;SupInc;S
102203;8;4;2393,20;724,46;22;62069,26;62066,03095;N;Med;N
102204;13;9;8751,02;17684,75;27;119861,27;103349,2691;N;SupCom;N
102205;7;7;1057,71;980,51;37;47440,41;42826,73036;N;SupInc;S
102206;0;0;226,77;140,04;26;9318,65;8769,585776;N;Posg;N
102207;23;7;8113,19;4077,72;25;257151,76;244313,7802;N;Posg;N
102208;2;1;1677,91;1962,03;26;32607,78;23463,84795;N;SupInc;S
102209;12;10;1417,14;431,69;44;85987,96;82581,10462;N;Bas;N
102210;2;5;2260,63;985,67;45;49715,44;41771,4207;N;SupInc;N
102211;0;1;673,21;230,19;20;12132,16;11740,0589;N;SupCom;S
102212;15;21;5857,05;3460,74;47;76987,93;62508,94308;N;SupCom;N
102213;6;3;2299,39;721,72;43;50866,69;46766,39269;N;Posg;N
102214;11;12;7592,54;1473,64;41;94203,63;68847,73629;N;Bas;N
102215;2;1;4452,24;1337,23;32;30401,35;30033,52332;N;SupCom;S
102216;15;6;3868,79;514,15;33;66101,74;45856,70139;N;SupInc;N
102217;11;3;3613,06;2374,46;41;42681,26;37839,11273;N;Posg;S
102218;2;1;2583,13;420,87;27;26635,79;18652,3193;N;SupCom;S
102219;7;9;1879,71;521,72;45;144485,53;127379,0407;N;SupInc;N
102220;20;11;2659,26;1433,71;35;77916,34;60617,08852;N;SupInc;N
102221;1;3;1165,68;306,34;22;79278,10;69642,48158;N;SupCom;N
102222;2;2;661,50;615,34;56;61320,39;46059,73227;N;SupCom;N
102223;5;3;595,37;546,16;33;10823,73;7359,768372;N;Posg;S
102224;6;7;19004,66;3291,52;38;71016,73;63471,8721;N;Med;S
102225;0;8;6038,88;2000,41;39;217631,26;199279,5527;N;Med;N
102226;3;4;425,81;344,09;28;17476,94;14793,10234;N;SupInc;N
102227;7;1;2660,17;2423,68;45;36292,62;26685,32467;N;SupCom;S
102228;0;0;150,77;38,31;23;21643,95;14645,64658;N;SupCom;N
102229;1;0;352,94;256,80;23;22576,25;22374,75694;N;SupCom;S
102230;4;2;5684,64;3636,79;35;61405,25;54743,79612;N;SupInc;S
102231;9;10;2082,68;1667,05;54;69840,80;64965,92612;N;Posg;N
102232;0;1;670,40;283,02;20;19829,05;18328,64767;N;Posg;S
102233;4;13;4094,06;597,36;49;53722,71;44785,53777;N;SupCom;N
